Unnamed: 0,Unnamed: 0.1,Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location,AHV,lonlat,geometry,hour_of_the_day,average_temparature,Descriptor_cat,precipitation_levels,zonedist_cat,AHV,yearbuilt,lotdepth,simple_zone_cat,unitsres,enforcability_score,Predicted Enforcability Probability,Predicted Enforcability Score
39,39,43118563,2019-06-26 00:15:00,06/26/2019 09:45:00 PM,DEP,Department of Environmental Protection,Noise,Noise: Construction Equipment (NC1),,10065.0,316 EAST   63 STREET,EAST   63 STREET,2 AVE,ED KOCH QUEENSBORO BRIDGE EXIT,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",06/26/2019 09:45:00 PM,08 MANHATTAN,1014370045.0,MANHATTAN,994821.0,217194.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.76281748017774,-73.96184023849555,"(40.76281748017774, -73.96184023849555)",0,"(-73.961840238495554, 40.762817480177738)",POINT (994820.9999937261 217194.0144133466),0,77.0,3,0.0,1,0,1929.8846153846155,99.8515384615385,5,19.73076923076923,2,0.19,2
40,40,43118564,2019-06-26 09:03:00,07/03/2019 12:00:00 PM,DEP,Department of Environmental Protection,Noise,Noise: Construction Equipment (NC1),,11209.0,27 87 STREET,87 STREET,SHORE RD,NARROWS AVE,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",07/03/2019 12:00:00 PM,10 BROOKLYN,3060400036.0,BROOKLYN,973242.0,166875.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.62470298774791,-74.0396550374206,"(40.62470298774791, -74.0396550374206)",0,"(-74.039655037420602, 40.624702987747909)",POINT (973242.0000065141 166875.0143807315),9,77.0,3,0.0,58,0,1926.8857142857144,115.522,8,15.685714285714285,2,0.48,2
43,43,43122220,2019-06-26 10:15:00,,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10306.0,1149 MASON AVENUE,MASON AVENUE,HAMDEN AVE,BEDFORD AVE,,,ADDRESS,STATEN ISLAND,,,Started,,The Department of Environmental Protection has inspected your complaint and determined that further investigation is required. More information will be available once the condition is resolved. Please visit nyc.gov/311 or call 311 at a later time to check the status of your complaint.,06/26/2019 01:30:00 PM,02 STATEN ISLAND,5037280037.0,STATEN ISLAND,957441.0,149163.0,PHONE,Unspecified,STATEN ISLAND,,,,,,,,40.57605344445299,-74.09650597190951,"(40.57605344445299, -74.09650597190952)",0,"(-74.096505971909508, 40.576053444452988)",POINT (957441.0000158384 149163.0143690176),10,77.0,0,0.0,45,0,1955.3208333333334,101.84765277777777,7,1.0805555555555555,2,0.4,2
44,44,43122238,2019-06-26 08:09:00,06/26/2019 11:55:00 AM,DEP,Department of Environmental Protection,Noise,"Noise, Barking Dog (NR5)",,10301.0,131 JERSEY STREET,JERSEY STREET,RICHMOND TER,BEND,,,ADDRESS,STATEN ISLAND,,,Closed,,The Department of Environmental Protection researched this complaint and determined that it could be closed.,06/26/2019 11:55:00 AM,01 STATEN ISLAND,5000510001.0,STATEN ISLAND,960146.0,174002.0,ONLINE,Unspecified,STATEN ISLAND,,,,,,,,40.64423912726966,-74.08685728635189,"(40.64423912726966, -74.08685728635189)",0,"(-74.086857286351886, 40.644239127269657)",POINT (960146.0000142661 174002.0143853919),8,77.0,4,0.0,25,0,1921.9754464285713,121.23908482142859,8,1.6495535714285714,2,0.51,1
45,45,43122242,2019-06-26 01:00:00,06/26/2019 11:00:00 PM,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10016.0,373 5 AVENUE,5 AVENUE,E 35 ST,E 36 ST,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",06/26/2019 11:00:00 PM,05 MANHATTAN,1008650001.0,MANHATTAN,988683.0,212228.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.749192283688224,-73.98400079272879,"(40.749192283688224, -73.9840007927288)",1,"(-73.984000792728793, 40.749192283688224)",POINT (988682.9999973736 212228.0144101562),1,77.0,0,0.0,40,1,1932.1904761904761,108.35333333333334,13,38.61904761904762,2,0.2,2
50,50,43123128,2019-06-26 14:26:00,,DEP,Department of Environmental Protection,Noise,Noise: Construction Equipment (NC1),,10304.0,241 TALBOT PLACE,TALBOT PLACE,NORWOOD AVE,DEAD END,,,ADDRESS,STATEN ISLAND,,,Started,,The Department of Environmental Protection has inspected your complaint and determined that further investigation is required. More information will be available once the condition is resolved. Please visit nyc.gov/311 or call 311 at a later time to check the status of your complaint.,06/26/2019 10:30:00 PM,01 STATEN ISLAND,5028390058.0,STATEN ISLAND,963489.0,165170.0,PHONE,Unspecified,STATEN ISLAND,,,,,,,,40.62000563331786,-74.07478382687911,"(40.62000563331786, -74.07478382687911)",0,"(-74.074783826879113, 40.620005633317859)",POINT (963489.0000122782 165170.0143796027),14,77.0,3,0.0,30,0,1948.721784776903,106.43041994750655,7,1.2939632545931758,2,0.36,2
52,52,43125768,2019-06-26 09:09:00,06/26/2019 12:24:00 PM,DEP,Department of Environmental Protection,Noise,"Noise, Barking Dog (NR5)",,11104.0,47-51 40 STREET,40 STREET,47 AVE,48 AVE,,,ADDRESS,Sunnyside,,,Closed,,The Department of Environmental Protection determined that an inspection is not warranted to investigate this complaint at this time and sent a letter to the complainant and/or respondent.,06/26/2019 12:24:00 PM,02 QUEENS,4001980005.0,QUEENS,1005054.0,209044.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.740429642579116,-73.9249258354409,"(40.740429642579116, -73.9249258354409)",0,"(-73.924925835440902, 40.740429642579116)",POINT (1005053.999987648 209044.0144081129),9,77.0,4,0.0,4,0,1934.6857142857143,98.0,2,10.542857142857143,2,0.6,1
55,55,43125779,2019-06-26 09:24:00,06/26/2019 11:45:00 AM,DEP,Department of Environmental Protection,Noise,Noise: Construction Equipment (NC1),,11415.0,84-08 129 STREET,129 STREET,KEW GARDENS RD,METROPOLITAN AVE,,,ADDRESS,Kew Gardens,,,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",06/26/2019 11:45:00 AM,09 QUEENS,4092490015.0,QUEENS,1033065.0,196643.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.70628171824401,-73.82393433685677,"(40.70628171824401, -73.82393433685677)",0,"(-73.823934336856766, 40.706281718244007)",POINT (1033064.999971058 196643.0144000725),9,77.0,3,0.0,31,0,1922.0831234256927,103.4876574307305,6,16.01007556675063,2,0.39,2
57,57,43129020,2019-06-26 08:52:00,,DEP,Department of Environmental Protection,Noise,Noise:  lawn care equipment (NCL),,10305.0,426 ATLANTIC AVENUE,ATLANTIC AVENUE,LACONIA AVE,DEAD END,,,ADDRESS,STATEN ISLAND,,,Started,,The Department of Environmental Protection has inspected your complaint and determined that further investigation is required. More information will be available once the condition is resolved. Please visit nyc.gov/311 or call 311 at a later time to check the status of your complaint.,06/26/2019 09:39:00 AM,02 STATEN ISLAND,5033710042.0,STATEN ISLAND,960346.0,153761.0,PHONE,Unspecified,STATEN ISLAND,,,,,,,,40.58868234650578,-74.08606493775129,"(40.58868234650578, -74.0860649377513)",0,"(-74.086064937751289, 40.588682346505777)",POINT (960346.0000141263 153761.0143720616),8,77.0,10,0.0,45,0,1924.4618644067796,100.29391949152541,7,1.2161016949152543,2,0.25,2
58,58,43100484,2019-06-26 05:08:00,06/27/2019 05:15:00 AM,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10027.0,,,,,WEST 125 STREET,BROADWAY,INTERSECTION,NEW YORK,,,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",06/27/2019 05:15:00 AM,09 MANHATTAN,,MANHATTAN,995794.0,236458.0,PHONE,Unspecified,MANHATTAN,,,,,,,,40.81569076449531,-73.95829474326734,"(40.81569076449531, -73.95829474326734)",0,"(-73.958294743267345, 40.815690764495308)",POINT (995793.9999931325 236458.0144255882),5,77.0,0,0.0,39,0,1726.2898550724638,103.39,0,6.449275362318841,2,0.21,2
59,59,43100485,2019-06-26 04:33:00,06/27/2019 07:00:00 AM,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,11221.0,,,,,THROOP AVENUE,JEFFERSON AVENUE,INTERSECTION,BROOKLYN,,,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",06/27/2019 07:00:00 AM,03 BROOKLYN,,BROOKLYN,1000557.0,188591.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.684300477367344,-73.94120342857268,"(40.684300477367344, -73.94120342857268)",0,"(-73.941203428572678, 40.684300477367344)",POINT (1000556.99999034 188591.0143949104),4,77.0,0,0.0,16,0,1902.2934782608695,102.42391304347827,1,3.4565217391304346,2,0.17,2
60,60,43100486,2019-06-26 00:15:00,06/27/2019 01:45:00 AM,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10004.0,,,,,BEAVER STREET,WILLIAM STREET,INTERSECTION,NEW YORK,,,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",06/27/2019 01:45:00 AM,01 MANHATTAN,,MANHATTAN,981482.0,196181.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.70514785618886,-74.00998343007632,"(40.70514785618886, -74.00998343007632)",0,"(-74.009983430076318, 40.705147856188859)",POINT (981482.0000016433 196181.0143998368),0,77.0,0,0.0,3,0,1846.1060606060605,152.19318181818178,13,114.84848484848484,2,0.28,2
61,61,43100506,2019-06-26 15:08:00,07/01/2019 10:05:00 AM,DEP,Department of Environmental Protection,Noise,"Noise, Barking Dog (NR5)",,10301.0,131 JERSEY STREET,JERSEY STREET,RICHMOND TER,BEND,,,ADDRESS,STATEN ISLAND,,,Closed,,The Department of Environmental Protection researched this complaint and determined that it could be closed.,07/01/2019 10:05:00 AM,01 STATEN ISLAND,5000510001.0,STATEN ISLAND,960146.0,174002.0,ONLINE,Unspecified,STATEN ISLAND,,,,,,,,40.64423912726966,-74.08685728635189,"(40.64423912726966, -74.08685728635189)",0,"(-74.086857286351886, 40.644239127269657)",POINT (960146.0000142661 174002.0143853919),15,77.0,4,0.0,25,0,1921.9754464285713,121.23908482142859,8,1.6495535714285714,2,0.54,1
62,62,43100508,2019-06-26 07:00:00,07/02/2019 07:00:00 AM,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10013.0,385 BROADWAY,BROADWAY,WHITE ST,WALKER ST,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",07/02/2019 07:00:00 AM,01 MANHATTAN,1001930047.0,MANHATTAN,983446.0,200942.0,PHONE,Unspecified,MANHATTAN,,,,,,,,40.71821606520365,-74.00290037990881,"(40.71821606520365, -74.00290037990881)",0,"(-74.002900379908809, 40.718216065203649)",POINT (983446.0000004772 200942.0144029079),7,77.0,0,0.0,15,0,1881.312101910828,91.29980891719744,14,11.21656050955414,2,0.41,2
63,63,43100509,2019-06-26 06:57:00,06/27/2019 07:30:00 AM,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10003.0,,,,,WAVERLY PLACE,UNIVERSITY PLACE,INTERSECTION,NEW YORK,,,Closed,,The Department of Environmental Protection observed a violation of the New York City Air/Noise Code at the time of inspection and issued a notice of violation.,06/27/2019 07:30:00 AM,02 MANHATTAN,,MANHATTAN,985480.0,205496.0,PHONE,Unspecified,MANHATTAN,,,,,,,,40.730715641681634,-73.99556201932079,"(40.73071564168163, -73.9955620193208)",0,"(-73.995562019320786, 40.730715641681634)",POINT (985479.9999992743 205496.0144058405),6,77.0,0,0.0,22,0,1903.8125,105.411875,0,32.375,1,0.22,2
64,64,43100510,2019-06-26 19:25:00,06/27/2019 07:45:00 PM,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,11217.0,80 FLATBUSH AVENUE,FLATBUSH AVENUE,SCHERMERHORN ST,STATE ST,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",06/27/2019 07:45:00 PM,02 BROOKLYN,3001740013.0,BROOKLYN,990133.0,189156.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.68586433959851,-73.9787877402738,"(40.68586433959851, -73.9787877402738)",0,"(-73.978787740273802, 40.68586433959851)",POINT (990132.9999965145 189156.0143952766),19,77.0,0,0.0,54,0,1913.8189655172414,95.92672413793103,1,3.75,2,0.24,2
66,66,43100513,2019-06-26 08:41:00,06/27/2019 11:00:00 AM,DEP,Department of Environmental Protection,Noise,Noise: Construction Equipment (NC1),,10451.0,2401 3 AVENUE,3 AVENUE,DEAD END,3 AVENUE BRIDGE BIKE PATH,,,ADDRESS,BRONX,,,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",06/27/2019 11:00:00 AM,01 BRONX,2023190002.0,BRONX,1003309.0,233752.0,ONLINE,Unspecified,BRONX,,,,,,,,40.80825053311585,-73.93115283382205,"(40.80825053311585, -73.93115283382205)",0,"(-73.931152833822054, 40.808250533115853)",POINT (1003308.999988664 233752.0144238769),8,77.0,3,0.0,152,0,1798.8227848101267,155.72746835443036,11,2.759493670886076,2,0.5,1
67,67,43100514,2019-06-26 08:17:00,06/27/2019 10:30:00 AM,DEP,Department of Environmental Protection,Noise,Noise: Construction Equipment (NC1),,10024.0,,,,,BROADWAY,WEST 77 STREET,INTERSECTION,NEW YORK,,,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",06/27/2019 10:30:00 AM,07 MANHATTAN,,MANHATTAN,989564.0,224354.0,PHONE,Unspecified,MANHATTAN,,,,,,,,40.78247453036437,-73.98081157575457,"(40.78247453036437, -73.98081157575456)",0,"(-73.980811575754572, 40.782474530364368)",POINT (989563.9999968357 224354.0144179187),8,77.0,3,0.0,50,0,1910.2962962962963,96.96444444444445,15,15.222222222222221,2,0.41,2
68,68,43101458,2019-06-26 18:34:00,06/27/2019 01:30:00 AM,DEP,Department of Environmental Protection,Noise,Noise: Construction Equipment (NC1),,10312.0,4684 HYLAN BOULEVARD,HYLAN BOULEVARD,ARDEN AVE,HAROLD AVE,,,ADDRESS,STATEN ISLAND,,,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",06/27/2019 01:30:00 AM,03 STATEN ISLAND,,STATEN ISLAND,939093.0,132014.0,ONLINE,Unspecified,STATEN ISLAND,,,,,,,,40.52890832363883,-74.16243977595104,"(40.52890832363883, -74.16243977595104)",0,"(-74.162439775951043, 40.528908323638831)",POINT (939093.0000266262 132014.0143575673),18,77.0,3,0.0,30,0,1944.2624584717607,104.37657807308965,16,1.2192691029900333,2,0.34,2
69,69,43104198,2019-06-26 21:46:00,06/27/2019 12:15:00 AM,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10014.0,,,,,BANK STREET,GREENWICH STREET,INTERSECTION,NEW YORK,,,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",06/27/2019 12:15:00 AM,02 MANHATTAN,,MANHATTAN,982415.0,207579.0,PHONE,Unspecified,MANHATTAN,,,,,,,,40.736432859498905,-74.00662145797862,"(40.73643285949891, -74.00662145797862)",0,"(-74.006621457978625, 40.736432859498905)",POINT (982415.000001092 207579.0144071782),21,77.0,0,0.0,11,0,1908.3308823529412,86.41595588235296,1,8.867647058823529,2,0.1,2
70,70,43104199,2019-06-26 01:09:00,06/27/2019 02:00:00 AM,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,11201.0,424 ALBEE SQUARE,ALBEE SQUARE,WILLOUGHBY ST,FULTON ST,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",06/27/2019 02:00:00 AM,02 BROOKLYN,3001460043.0,BROOKLYN,988836.0,191052.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.69106919109935,-73.98346302626933,"(40.69106919109935, -73.98346302626933)",0,"(-73.983463026269334, 40.691069191099352)",POINT (988835.9999972812 191052.0143965126),1,77.0,0,0.0,72,0,1953.4222222222222,164.95066666666665,14,60.977777777777774,2,0.2,2
